episode_length,episode_return,episodes,steps,steps_per_second,success
6,3.3328272223472597,9266,903993,57.506898773805226,True
11,2.678054356575012,9267,904004,69.2706108446126,True
170,0.9926638446142504,9268,904174,34.55116230421494,True
17,4.649428334236145,9269,904191,54.430190084985185,True
70,1.738925256614306,9270,904261,35.85097148260582,True
35,3.198195133209228,9271,904296,34.135468387508425,True
11,3.797954285144806,9272,904307,54.019110331076355,True
44,4.200825153378191,9273,904351,37.071752715407094,True
38,3.5245811178708992,9274,904389,35.22430896100329,True
33,6.990541033744817,9275,904422,32.541503738185924,True
113,7.036104710042549,9276,904535,32.94427373012457,True
25,3.4364099597930906,9277,904560,61.34667397585977,True
54,4.2613611351950205,9278,904614,29.99411698335688,True
31,4.342069050444747,9279,904645,60.465549216600664,True
44,7.170321531295779,9280,904689,26.705318869531308,True
7,3.678550901412964,9281,904696,39.886004773801425,True
48,5.953320781939441,9282,904744,38.5467574741251,True
200,-0.5286445769993081,9283,904944,39.367095445006235,False
20,3.0016279196739193,9284,904964,73.26032866945376,True
44,7.690080649852757,9285,905008,25.232983880505593,True
1,2.0,9286,905009,30.217893113932075,True
17,3.3939637973918035,9287,905026,51.90505509480441,True
200,-1.8944088966346113,9288,905226,39.283939591973976,False
35,5.539603486220781,9289,905261,32.87551320176765,True
48,8.43048854165663,9290,905309,36.694971101742645,True
115,5.76673846115864,9291,905424,35.4601922376398,True
53,5.239640018482895,9292,905477,38.034070467140374,True
37,6.233640685081484,9293,905514,34.21470553802935,True
90,7.64495104379201,9294,905604,38.43786934047063,True
36,2.0809664668879417,9295,905640,34.68065944151704,True
107,4.5853063567859715,9296,905747,34.967220110440465,True
89,5.403645124379062,9297,905836,35.82722758707531,True
64,7.258536126275618,9298,905900,31.151057800789072,True
101,4.764001033476214,9299,906001,40.283058899602516,True
27,6.064779450893404,9300,906028,27.48522252732717,True
1,2.0,9301,906029,53.1059002279058,True
12,3.9841535639862293,9302,906041,60.07102303582064,True
51,7.793092548847204,9303,906092,28.043109744370685,True
36,5.535575294494632,9304,906128,33.720863193673665,True
38,3.018725886484842,9305,906166,57.55423150310767,True
55,5.334386534926962,9306,906221,30.027101442125776,True
44,7.5224291039028515,9307,906265,36.51499474384115,True
44,2.9585445285598815,9308,906309,37.453908198141285,True
200,2.860952770777801,9309,906509,38.74814859124336,False
14,2.246278281211853,9310,906523,63.45912999122469,True
68,5.911263495865489,9311,906591,32.03614846904454,True
31,6.5163896203041105,9312,906622,31.327435359652473,True
38,7.546279387453438,9313,906660,34.00429087123119,True
12,2.7637003207206723,9314,906672,63.21046398452757,True
107,4.691028786162779,9315,906779,34.52780635708183,True
39,5.166347677707676,9316,906818,34.79395320047731,True
48,3.4165661284486033,9317,906866,38.62896455814532,True
40,5.1893253685931775,9318,906906,34.32859678321638,True
60,6.745601372229665,9319,906966,42.294400734098524,True
63,3.1128164347740297,9320,907029,29.552303345063688,True
11,3.9465680360794066,9321,907040,58.88455461365476,True
200,-0.4514086113036208,9322,907240,38.518698788663706,False
26,3.9993536603232887,9323,907266,28.711734219024187,True
44,1.9159763945303951,9324,907310,39.08208069423394,True
35,3.1371203398704526,9325,907345,32.27147313136785,True
200,3.388382325593951,9326,907545,37.57853548497413,False
116,7.647105876539568,9327,907661,36.03920601036557,True
14,2.3186536383628846,9328,907675,65.41925291806253,True
9,4.147786119701182,9329,907684,58.33551384104702,True
96,-1.2241619607745358,9330,907780,33.11670641352812,False
135,6.683384151232233,9331,907915,37.9136781931902,True
12,4.423476908837732,9332,907927,58.18129358685814,True
47,5.746223440474115,9333,907974,27.158246578256325,True
34,7.742682619094853,9334,908008,33.05935072094465,True
47,8.714551558749783,9335,908055,37.0412179998726,True
75,6.600503113656365,9336,908130,35.667726737551725,True
56,7.7181292790502685,9337,908186,39.00741184094319,True
50,6.765983118131041,9338,908236,38.72936268869039,True
176,2.8508315850949324,9339,908412,33.44424688824061,True
104,6.059662403429723,9340,908516,40.57617686067173,True
26,5.90618464605032,9341,908542,27.429707476898326,True
179,6.220877809255068,9342,908721,38.73380370921443,True
43,7.668904440402988,9343,908764,37.68656981201544,True
20,7.016249186772752,9344,908784,23.139008802005897,True
27,5.038162102699282,9345,908811,29.443178482594664,True
80,1.5881468486632726,9346,908891,35.83584204493851,True
55,3.9331017642992405,9347,908946,41.330847487022226,True
120,7.999672856392035,9348,909066,36.07665432349815,True
22,0.18955338211600714,9349,909088,28.68110543617185,False
171,3.5051365411672504,9350,909259,38.365902015367205,True
35,4.189285848140718,9351,909294,34.11975143822957,True
33,6.406876676082614,9352,909327,61.39587716391674,True
81,7.613238825277297,9353,909408,28.08353940328974,True
24,4.282955188751221,9354,909432,58.10898339162706,True
27,3.635373046398163,9355,909459,29.056256592399038,True
44,7.095244057178501,9356,909503,33.79744175118039,True
106,5.618411625069344,9357,909609,35.1772668424068,True
121,3.3673561318372105,9358,909730,36.683605386180886,True
53,5.154657106399544,9359,909783,38.464692382801516,True
200,0.11094773606311772,9360,909983,39.12913114063132,False
22,3.3716002625397103,9361,910005,72.63269966286978,True
200,-1.6331874367181658,9362,910205,37.75700912705487,False
200,4.475807027191782,9363,910405,37.22577821665235,False
64,2.5848968947882636,9364,910469,31.924358302876,True
28,5.781858901977541,9365,910497,29.27763825421874,True
22,3.6545142963317,9366,910519,53.18606684607719,True
200,3.9745216654565403,9367,910719,36.411743038538525,True
37,2.707158873601163,9368,910756,33.12512324061285,True
33,8.594092838764197,9369,910789,30.416583508129246,True
61,3.2011024781091786,9370,910850,33.42999787544905,True
136,3.1872956294768997,9371,910986,40.38307735394421,False
15,2.0148123359680175,9372,911001,69.82903061111234,True
20,5.3585860705375685,9373,911021,22.724954786360815,True
112,2.0796209084782307,9374,911133,35.957285294968855,True
48,6.315766243934635,9375,911181,35.310097108356985,True
69,6.706016409140947,9376,911250,33.79667086292709,True
72,6.567139387785424,9377,911322,42.2548869343095,True
26,4.623899097162088,9378,911348,27.741474828580774,True
136,6.045665182146708,9379,911484,37.48225726996336,True
59,2.57486388693363,9380,911543,31.513369792293446,True
20,3.366822345433998,9381,911563,61.32274420590316,True
57,8.567382108631254,9382,911620,28.67719567818491,True
47,7.931919314861303,9383,911667,36.161301784417454,True
37,6.3563547635541955,9384,911704,33.14796272219164,True
99,4.527564582838987,9385,911803,39.52126472281841,True
51,4.94910428991179,9386,911854,28.94693379119511,False
26,5.91137230396271,9387,911880,59.12537396620506,True
32,6.501573266983034,9388,911912,31.611948868891567,True
12,2.9301201737658378,9389,911924,67.14467449306296,True
48,5.7312273990706135,9390,911972,28.412266381254952,True
20,4.273988602161408,9391,911992,55.81502797868164,True
21,3.5796669006347654,9392,912013,26.286555028878375,True
34,2.053913042603154,9393,912047,63.20059847332575,True
32,7.50569051742554,9394,912079,30.51998271823908,True
43,5.968144493103034,9395,912122,31.736695774096688,True
32,6.125025751590733,9396,912154,29.97173783865321,True
19,4.69387490272522,9397,912173,23.879810727726184,True
24,3.272674805016902,9398,912197,59.87425746991069,True
95,5.113551525334707,9399,912292,31.87442819094153,True
18,2.3508903184342382,9400,912310,56.79136260957151,True
58,8.068592123985297,9401,912368,30.902765831578083,True
27,6.641007797714353,9402,912395,54.828299612194805,True
64,2.674947964713258,9403,912459,32.73096989392372,True
200,-3.670057854657589,9404,912659,38.49695080172763,False
47,7.643816151618964,9405,912706,37.31017238791606,True
3,1.9835576820373535,9406,912709,61.06045915767714,True
69,8.160543932564114,9407,912778,33.686314409119156,True
60,3.4577049169805094,9408,912838,42.50853098772977,True
28,5.021725712939447,9409,912866,28.860530570427965,True
43,5.291615427893856,9410,912909,37.59756580587652,True
81,4.253043540627544,9411,912990,37.19755910148272,True
38,6.5362730073928885,9412,913028,33.965746463649594,True
40,4.746403799057011,9413,913068,36.31133369982555,True
27,4.883948554992678,9414,913095,30.14260203911882,True
72,6.057111119778741,9415,913167,44.192609548293966,True
178,6.917609840361662,9416,913345,33.297536641128566,True
200,3.5083425562123045,9417,913545,37.66020814870484,False
17,4.9882234001159675,9418,913562,63.27008203449087,True
47,3.262035137104755,9419,913609,27.84296147481663,True
98,7.1843445554420775,9420,913707,39.11637871310872,True
26,6.97272747755051,9421,913733,27.571759022229706,True
35,7.908142540454868,9422,913768,31.296185122523603,True
9,3.910629971027374,9423,913777,38.894529958033715,True
33,5.256068399605003,9424,913810,33.8484995584671,True
22,3.2198690234607708,9425,913832,56.507622966882224,True
28,5.9373652148246805,9426,913860,29.92551067314778,True
67,2.619062589515774,9427,913927,44.30680123281529,True
24,6.3900738275336755,9428,913951,25.85225966159971,True
21,2.934035208192125,9429,913972,27.40155610792582,True
33,5.598930281892806,9430,914005,57.811704766586736,True
37,4.65527214439618,9431,914042,34.18224717150942,True
40,2.5603705841402737,9432,914082,35.24910313124066,True
10,2.9867572522163393,9433,914092,15.115480532210865,True
62,3.6632549777757815,9434,914154,42.62383895549758,True
12,2.5610611792731954,9435,914166,69.14998722285269,True
43,8.139899389743812,9436,914209,25.412964488652975,True
70,8.547379487180127,9437,914279,42.48781881281795,True
53,5.501090598197065,9438,914332,30.04523880964159,True
31,2.616105253033309,9439,914363,65.55880018756523,True
74,5.189525884636654,9440,914437,33.92986503964024,True
37,5.97267378431672,9441,914474,29.399024498548037,True
24,4.098410983085635,9442,914498,27.46165247388214,True
200,-3.7012253253471625,9443,914698,38.09995644802065,False
36,6.222978138923647,9444,914734,35.07747246965058,True
24,5.4931374084819,9445,914758,54.392628867566984,True
33,7.5570289421081585,9446,914791,30.914201786078024,True
23,6.241776137351992,9447,914814,27.214134910398634,True
200,-0.9894580250139912,9448,915014,38.71261547526629,False
141,4.024736820063721,9449,915155,40.667544294438436,True
107,5.445241732931569,9450,915262,35.00536034793317,True
43,3.4694872816093936,9451,915305,37.36312852865507,True
200,3.862999958100933,9452,915505,37.77820961468614,False
29,4.63100460290909,9453,915534,31.886173776567592,True
158,5.7557063410879366,9454,915692,37.262531191273,True
58,5.019780253590533,9455,915750,36.689180920752484,True
30,4.101584098339083,9456,915780,30.733611027930827,True
90,5.3973585021955195,9457,915870,38.95038658650288,True
165,7.367591988124455,9458,916035,36.98801163481832,True
95,4.392743093112268,9459,916130,32.83367815686576,True
11,3.354028069972992,9460,916141,49.66168478407118,True
54,6.31461128711701,9461,916195,39.84651558262043,True
55,2.2428746962981605,9462,916250,31.378942470123338,True
200,-1.5512859468182594,9463,916450,39.35406033579791,False
15,2.6565521812438964,9464,916465,51.3366973255609,True
40,7.827396080493933,9465,916505,34.04971921571174,True
68,7.610894840153519,9466,916573,34.71969438287816,True
35,7.986281137651414,9467,916608,33.068971933395595,True
200,1.0217244250892041,9468,916808,38.82271836335134,False
37,3.2417389230744895,9469,916845,65.73587258556421,True
40,6.4593686914444,9470,916885,34.89131361598462,True
200,2.4431794421394164,9471,917085,37.640555162435405,False
41,2.084060812122437,9472,917126,32.36420596155775,True
107,1.9593353725694105,9473,917233,34.288715550306534,True
17,4.626015095812271,9474,917250,22.33669266859616,True
28,3.027469198703766,9475,917278,56.914639075334996,True
50,3.1293927349747275,9476,917328,29.76259627970385,True
48,4.051392924720453,9477,917376,37.246841790653775,True
14,2.90142386674881,9478,917390,58.85568292641368,True
23,4.4033406066894525,9479,917413,25.47847367372951,True
23,4.550579307541881,9480,917436,57.880758511656374,True
93,3.40663469293801,9481,917529,32.83623504252747,True
43,8.503719704151159,9482,917572,35.11965798484844,True
62,8.117352715516866,9483,917634,39.767987643559515,True
95,7.276610573262855,9484,917729,33.429872996999975,True
