episode_length,episode_return,episodes,steps,steps_per_second,success
11,-1.1,1,11,14.120187031327564,False
11,-1.1,2,22,60.45392055892304,False
7,-1.0712026929855347,3,29,73.90081325778837,False
43,-0.3751070928573612,4,72,69.85389462757902,False
7,-1.06,5,79,59.0410852572881,False
14,-1.1042161035537719,6,93,66.78379863043767,False
8,-1.07,7,101,76.92336189781892,False
16,-1.8972133538077687,8,117,70.70655492783827,False
8,2.579704428181402,9,125,54.21501533330964,True
43,-4.083541455105394,10,168,63.049155283936955,False
15,-1.412017002105713,11,183,71.45549205426181,False
18,-0.9977661560956503,12,201,70.35048948807356,False
13,-1.2422896367471927,13,214,68.81488016134142,False
31,-0.32943252088346675,14,245,72.33304590763288,False
7,-1.1391530172152293,15,252,66.47194877878702,False
15,-0.9304151678085327,16,267,63.265620930543584,False
25,-1.24,17,292,74.6465668271493,False
18,-1.5519067478179933,18,310,70.99356898972299,False
22,-1.2058006224602378,19,332,82.38245049224294,False
12,-0.519356694661306,20,344,75.01985807357458,False
10,-1.09,21,354,72.36062445763656,False
27,-1.4998208691392478,22,381,78.64107013768377,False
7,-1.475420963650981,23,388,64.21191589500435,False
13,-0.791880457697371,24,401,69.29341898752676,False
55,-1.4606233024597173,25,456,72.94972282569167,False
23,-1.5128448253877638,26,479,71.37334040637433,False
18,-1.1700108753500533,27,497,77.18985967333793,False
17,-0.9898837155582796,28,514,55.37464994369588,False
12,-1.1156523893721095,29,526,70.99744118534902,False
4,-1.03,30,530,70.02235410980059,False
7,-1.0622255276642025,31,537,62.10839305810579,False
12,-1.846054837703705,32,549,68.15915107868854,False
7,-1.055420997495787,33,556,66.87864858339066,False
24,-1.5200614718209247,34,580,67.99405594972414,False
12,-1.1100707263615062,35,592,77.73947856172,False
27,-0.6725531911849978,36,619,76.43167083539745,False
38,-2.4966152268603246,37,657,76.44691043948559,False
13,-1.7033969556403923,38,670,75.00636494069064,False
7,-0.6645508384601422,39,677,68.7162751073102,False
22,-1.9884547805786132,40,699,79.37191080726086,False
5,-1.0409988770833578,41,704,74.4277957199134,False
22,-1.367252182593845,42,726,78.15775596063428,False
21,-0.8143332727730563,43,747,77.61582975348622,False
20,-0.9608549945536626,44,767,78.4933512865595,False
34,-1.857962789507105,45,801,81.4784400257337,False
15,-1.14,46,816,82.12542048535464,False
21,-2.474314510875648,47,837,73.35270187103539,False
23,-2.165359129132746,48,860,74.4027105174463,False
12,-2.4582384268303414,49,872,67.74084088489549,False
15,-2.031238618416264,50,887,67.16044322039326,False
26,-2.083561897277832,51,913,75.25190765948227,False
5,-1.0515156173706055,52,918,60.45041954796625,False
15,-1.328719696164173,53,933,72.58406381304641,False
14,-1.6113142876542081,54,947,75.96233981614917,False
12,-1.0862050497906832,55,959,74.9911318775627,False
21,-1.2244742404866182,56,980,76.24073200478148,False
16,-1.15,57,996,83.91859845690205,False
13,-0.9656809032753133,58,1009,77.38425490304607,False
30,-2.2983553247775026,59,1039,73.25608487355771,False
7,-1.040238676071167,60,1046,71.28217030926032,False
18,-1.5457628224726228,61,1064,75.25815107956697,False
16,-1.15,62,1080,79.28094708725305,False
15,-2.190029329189951,63,1095,67.22194026645354,False
8,-1.1935220432281495,64,1103,69.57112526539278,False
8,-1.3795897436141968,65,1111,72.859994832075,False
17,-0.7721653110868278,66,1128,74.36251628237311,False
10,-2.556189121297834,67,1138,66.0799203443343,False
33,-3.8234193360108804,68,1171,70.874326778028,False
18,-1.80344700550017,69,1189,72.0254835647607,False
19,-1.3902834917444573,70,1208,72.56561491818908,False
