episode_length,episode_return,episodes,steps,steps_per_second,success
11,-1.8833333333333333,1,11,12.36817020697102,False
37,-7.595541044486206,2,48,70.42225787948973,False
18,0.8243802413532726,3,66,61.721736016697314,False
141,-8.782558511923577,4,207,77.03946776049222,False
7,-1.5299999999999998,5,214,70.28746394072513,False
4,-1.265,6,218,66.56780091416962,False
8,-1.6183333333333332,7,226,57.98413293633993,False
11,-2.2529759156591,8,237,65.80313830864505,False
7,-2.7423270594255524,9,244,64.91381269705103,False
1,1.0,10,245,57.96520128802222,True
37,-5.831376944366576,11,282,66.18792873727543,False
4,-0.061914408270771326,12,286,62.42545654794684,False
16,-0.08440076800885499,13,302,63.121717586905525,False
50,-1.82393138459126,14,352,71.67694463024111,False
54,-4.271666161271588,15,406,71.81173471571589,False
11,-1.8833333333333333,16,417,73.1573544498691,False
174,-17.19807622753159,17,591,73.9735330425446,False
84,-9.466842871928138,18,675,75.50895475461947,False
45,-8.857280530124662,19,720,74.11353513570397,False
24,-2.0871210073610538,20,744,69.58035832780358,False
37,-3.765403359470539,21,781,65.90560576204389,False
22,-3.6311280568137176,22,803,69.97185798565297,False
33,-11.915512326080618,23,836,69.5112049453124,False
63,-12.11460714348218,24,899,73.32776624906134,False
8,-1.9623853893558345,25,907,60.659212564831705,False
22,2.9710766834108484,26,929,53.38821040840745,False
10,-1.4941160336891501,27,939,73.5636312614003,False
45,-9.771299439143743,28,984,69.88932862525772,False
24,3.651017849278376,29,1008,54.67518107233931,False
25,-3.8318740671536093,30,1033,71.60487082693705,False
10,-0.5946103561527611,31,1043,70.07371073049138,False
190,-17.27386393873959,32,1233,73.82020544328745,False
17,-4.947378725190317,33,1250,69.0051582209267,False
44,-0.2502229954444344,34,1294,67.44535500752846,False
35,-8.820544690886372,35,1329,72.10442325308395,False
6,-0.7654793279347032,36,1335,65.3504998831442,False
60,-0.5828890490886569,37,1395,74.53238935641842,False
16,-2.325,38,1411,74.05279454443132,False
25,-1.2806730116621168,39,1436,69.42175242627494,False
47,-5.393603415386602,40,1483,66.46897425600491,False
34,-6.370907182436561,41,1517,73.1399686014731,False
115,4.247948258987591,42,1632,71.98237364786335,False
15,-0.9768464095736455,43,1647,71.17128286809323,False
200,-11.566438529797932,44,1847,73.90455321424943,False
23,-2.954722059645635,45,1870,70.88487021694803,False
33,0.438733335845483,46,1903,64.82880734262933,False
68,4.227640310171166,47,1971,70.3875491635927,False
132,-7.649112996049846,48,2103,22.796558035440214,False
93,-9.852969331197832,49,2196,64.90460857841086,False
6,-2.3211286058799425,50,2202,25.513237758558287,False
32,-9.055953159820294,51,2234,57.60135684348491,False
84,5.847262095186654,52,2318,58.18052496663866,False
48,-10.774065391108383,53,2366,60.310214176330604,False
11,-3.5152424240997724,54,2377,68.27394016881533,False
