episode_length,episode_return,episodes,steps,steps_per_second,success
11,-1.8833333333333333,1,11,15.523425605571259,False
22,-3.724964312674045,2,33,59.85807086077851,False
13,0.696591489571285,3,46,55.465707481865245,False
24,-1.7629618803060654,4,70,59.24820689695764,False
19,-1.346843208100616,5,89,56.61410980576586,False
17,-2.827560196717016,6,106,58.023125216152984,False
42,-7.291657595332302,7,148,59.28221184683342,False
8,-3.1738472150925126,8,156,57.754883128507004,False
10,-2.2740981666082245,9,166,56.2614721355543,False
37,-4.390937504010397,10,203,63.759354211038364,False
25,-8.719609849823122,11,228,56.07610181419914,False
8,-2.9075338094675716,12,236,60.79835911411006,False
25,-2.60069511631986,13,261,68.9362367947532,False
28,-4.467274716754323,14,289,63.00230195588463,False
58,-4.25864921856191,15,347,70.37813717957026,False
8,-1.6183333333333332,16,355,59.24356925814955,False
21,-2.5976172676765708,17,376,66.09044176405484,False
46,0.7553596752945553,18,422,61.69622716625762,False
50,-1.980201620969446,19,472,62.83343575110175,False
62,-5.386698106383428,20,534,72.08214109699233,False
45,-5.854293976772108,21,579,65.15891540173585,False
42,-6.493462542742017,22,621,51.03558917225131,False
27,-1.1476609838232565,23,648,66.88117076973504,False
5,-1.5603459349442037,24,653,30.495822942190102,False
43,-8.39362578367194,25,696,48.054205004370985,False
33,-6.487067722464119,26,729,53.84971865578821,False
23,-3.2987123008099712,27,752,64.86788720252885,False
59,-3.8414847653692266,28,811,62.68131115484667,False
22,-4.376549691404339,29,833,64.28822401569536,False
6,-1.4416666666666667,30,839,62.08326508057115,False
33,-0.20112630436399126,31,872,68.01925013329927,False
23,-2.943333333333334,32,895,74.54886684074721,False
28,-4.80748516451908,33,923,59.30260760669777,False
50,0.255570725276836,34,973,70.87429629324218,False
54,-8.732796859042349,35,1027,67.52167652545965,False
54,-2.008310885505927,36,1081,68.78138267051976,False
5,-1.3533333333333333,37,1086,62.50564805045393,False
14,-5.775906474778596,38,1100,64.11754249188161,False
85,-14.624031291491772,39,1185,70.37175559169062,False
29,-3.473333333333334,40,1214,74.41645748127121,False
12,-3.2204463321479886,41,1226,66.87773454939729,False
20,-5.82322511138367,42,1246,60.33901913762025,False
11,-0.056361927012036794,43,1257,55.59459638578171,False
14,-2.1483333333333334,44,1271,72.23498903932312,False
24,-8.51127542113833,45,1295,63.48208988355902,False
47,-3.537659210719652,46,1342,71.31283771733558,False
19,-6.992429149334594,47,1361,64.71161868012028,False
12,-1.9716666666666667,48,1373,72.67719703062797,False
11,-2.9572379767077654,49,1384,65.75334094371594,False
26,-6.708340598180957,50,1410,65.21178300433003,False
66,-8.41053158398099,51,1476,73.9281783949793,False
5,-1.3533333333333333,52,1481,60.44867711446945,False
13,-2.06,53,1494,71.4989431060618,False
14,-4.0321560874572455,54,1508,68.3257654034833,False
23,-3.310396979317845,55,1531,68.0083243566389,False
15,-2.236666666666667,56,1546,63.922944448677896,False
20,-3.7786089278814274,57,1566,69.58514894439482,False
42,-3.8191839135874996,58,1608,72.42758732407627,False
23,-1.567249857893073,59,1631,68.76231668774155,False
16,-3.009256935405145,60,1647,62.887007629782204,False
44,-2.516572697150897,61,1691,68.11093687085746,False
41,-5.727911515102175,62,1732,73.43818992513395,False
101,-16.285877782896815,63,1833,71.54761574212473,False
61,-9.339202920486333,64,1894,64.6030779392972,False
17,-3.6120009500868426,65,1911,69.79428534512377,False
41,-14.276699419833275,66,1952,64.16414897641955,False
6,-1.4416666666666667,67,1958,67.76355024678426,False
20,-1.3785101679531193,68,1978,70.37027281184699,False
12,-2.4500780739742996,69,1990,61.86684498025931,False
43,-3.1993316621955294,70,2033,66.26975938893173,False
12,-1.6864800296305698,71,2045,66.68943193276421,False
10,-2.262458362789533,72,2055,1.6432005204579896,False
15,-1.923205293416977,73,2070,23.747060613083452,False
29,-1.3459941688863981,74,2099,46.286237248766405,False
12,-1.7950697682704337,75,2111,66.92433131046661,False
12,-1.9716666666666667,76,2123,70.005505120541,False
23,-3.609598063313337,77,2146,47.51296412677086,False
12,-1.9716666666666667,78,2158,61.18754163728756,False
7,-0.8262878550284702,79,2165,61.00970623622041,False
114,-16.319703733756157,80,2279,46.14486156464016,False
33,-6.692037732218605,81,2312,31.55260472149154,False
79,-7.0358847691286925,82,2391,45.67895396234405,False
91,-23.71542896343061,83,2482,46.48663332427184,False
28,-7.43433160817528,84,2510,45.396795798031526,False
37,-0.5696580545689178,85,2547,38.882357436302556,False
40,-1.057180439263422,86,2587,46.01077181753784,False
16,-0.17661799284013036,87,2603,58.20066952283489,False
29,4.108293014072402,88,2632,47.042695269926895,True
15,-1.763671996368566,89,2647,59.268760721724554,False
10,-1.795,90,2657,23.843370528341936,False
10,0.6606701578171021,91,2667,56.45100464468997,False
122,-14.797138490764649,92,2789,51.57142505840403,False
30,-0.004814739636947563,93,2819,37.56362246847535,False
37,-7.900402166703853,94,2856,30.79570909850031,False
64,-17.196049067832302,95,2920,38.98844676833696,False
62,-16.1110222838603,96,2982,29.778018300105142,False
6,-1.2994712665556878,97,2988,52.71577148099969,False
35,-12.065508669127318,98,3023,14.467801102898928,False
25,-3.1200000000000006,99,3048,47.98524623547905,False
15,-2.236666666666667,100,3063,35.30392506750523,False
19,-5.458220368676062,101,3082,59.059643797282234,False
61,1.0691020002319611,102,3143,27.65313659757072,False
6,-1.6137685556580574,103,3149,64.76472631912151,False
26,1.427338146659531,104,3175,38.50377881245191,False
40,-1.5122002709694287,105,3215,56.04786306283915,False
