episode_length,episode_return,episodes,steps,steps_per_second,success
22,-4.073941246863207,1,22,30.733499111048644,False
16,-1.277052666467045,2,38,67.76708570343749,False
62,-6.380034317152651,3,100,76.56173945198736,False
12,-2.1462133431029047,4,112,73.41812389504454,False
67,2.976148803562882,5,179,74.23093928226807,False
4,-1.265,6,183,70.72130843485225,False
22,-6.162126734446853,7,205,70.05648420411693,False
53,-1.1467310072270398,8,258,70.337865729158,False
7,-2.464694162177454,9,265,57.49875250185068,False
12,-2.9002579176935157,10,277,70.44061097846685,False
11,-2.351722363857525,11,288,71.06405682987388,False
7,0.11694964788640005,12,295,63.03134808352046,False
12,-1.9716666666666667,13,307,75.92370769499973,False
24,-3.9619754123289948,14,331,75.18807307927877,False
16,-0.8419345188280347,15,347,72.41289102921706,False
8,-1.6183333333333332,16,355,74.92939479337403,False
22,0.9219809703658313,17,377,69.26322742585376,False
12,-0.8496997483244075,18,389,70.7138563992329,False
14,-2.1483333333333334,19,403,76.91515007033934,False
22,-2.920362686590639,20,425,73.54996911329245,False
65,-14.208665160053695,21,490,75.53079386222758,False
19,-7.428204856924657,22,509,69.51280711563606,False
16,-1.7724081937647171,23,525,71.23523629778552,False
6,-0.8457685164717612,24,531,65.93107134155447,False
45,-3.2507162484869516,25,576,78.38951194197777,False
12,-1.2883125801462654,26,588,74.30977880535403,False
6,-1.639257404837731,27,594,75.06897827202329,False
15,-2.992576512640301,28,609,73.16114402665286,False
93,-9.810740486462832,29,702,73.9208359508913,False
7,-1.5299999999999998,30,709,59.55811962691139,False
6,-1.5684891200553834,31,715,63.839271852787626,False
20,-3.839936565624797,32,735,75.19719456267234,False
18,-2.741587861647343,33,753,77.20785767098533,False
58,-6.2712722534447884,34,811,76.09612017743589,False
18,-1.6259494810628619,35,829,74.12803075974448,False
7,-1.149492127942292,36,836,62.58073647145086,False
19,-0.4795900362152343,37,855,69.46942027583165,False
28,-9.062346308077473,38,883,73.08668675546063,False
9,-2.14471714452767,39,892,69.42973016220432,False
15,-5.001841281459664,40,907,71.82297963279439,False
13,-2.5758998261088153,41,920,74.1784087121547,False
24,-5.134265841541792,42,944,74.14786955234302,False
34,-6.698269048962812,43,978,69.45791431923796,False
28,-8.033529955467031,44,1006,66.40136692136244,False
66,-2.1711766851545424,45,1072,70.84706426124939,False
50,-6.0829281034889116,46,1122,59.42962463999791,False
18,-1.2974550884107128,47,1140,48.86039631962112,False
12,-1.9716666666666667,48,1152,46.92345657834506,False
35,-3.6003270433133454,49,1187,51.62610623748257,False
16,-0.026273280806685673,50,1203,64.26857844423546,False
10,-2.954348359842654,51,1213,62.35705673426728,False
5,-2.518620422611258,52,1218,62.153306304383904,False
61,-7.331619302473566,53,1279,73.83253383753079,False
31,-7.577508977231798,54,1310,72.57273911060828,False
37,-9.527155192936263,55,1347,69.21318424113547,False
1,1.0,56,1348,55.162081119469725,True
89,-11.658615673630402,57,1437,78.10656293553902,False
43,1.2250150583483919,58,1480,73.14511160247166,False
11,-1.1068732859024584,59,1491,66.2482629291344,False
78,-16.957024960984327,60,1569,70.43114821542018,False
43,-2.5942988245180327,61,1612,74.0341947494053,False
22,-4.771885906565917,62,1634,67.91945178457077,False
19,-1.398014550373898,63,1653,73.61269261820351,False
14,-4.6335701614756175,64,1667,65.80937331190503,False
5,-1.3533333333333333,65,1672,71.37078468140716,False
34,-0.17934811270320816,66,1706,62.876464259889595,False
10,-2.8574996904914927,67,1716,64.9156498213943,False
20,-2.6783333333333337,68,1736,78.51465678534424,False
21,-1.3004155102332597,69,1757,67.73725932921333,False
44,-7.863662918520817,70,1801,60.448772153706464,False
22,-4.9156046422687645,71,1823,70.13667710264426,False
18,-2.595656622043502,72,1841,47.30554389412226,False
3,1.501571188638501,73,1844,27.409511818433316,True
62,-5.112102557688588,74,1906,44.265892720508695,False
12,0.0364849440223769,75,1918,49.69058970225126,False
12,-1.9716666666666667,76,1930,62.776843300010604,False
41,-8.152627788193827,77,1971,60.27581000023484,False
13,0.7663017347521115,78,1984,53.13829847365887,False
7,-2.604376082624323,79,1991,52.09474246394992,False
6,-3.025926979417869,80,1997,51.68220744495147,False
54,-5.0889952250709625,81,2051,4.450999924576116,False
15,-2.3513682829297124,82,2066,30.160282300107333,False
13,-0.8267669326276077,83,2079,29.14778860217077,False
9,-1.7066666666666666,84,2088,41.28753162293323,False
31,-4.563512823663466,85,2119,30.8456505504245,False
13,-2.06,86,2132,36.71993933655417,False
31,-1.1718327330965335,87,2163,33.9683727822322,False
1,1.0,88,2164,28.056295820623962,True
18,-2.476003431075569,89,2182,45.44528054521716,False
10,-2.2013277170698786,90,2192,28.28710204334883,False
11,-1.0818806169122268,91,2203,24.896632555489123,False
24,-5.670775430934378,92,2227,49.29299529611555,False
30,-3.045668461150962,93,2257,35.32177341638298,False
37,-10.302732041179262,94,2294,40.0423487496736,False
66,-2.0861856092537856,95,2360,35.04395291808593,False
31,-6.425305412324916,96,2391,35.27146512701001,False
6,-1.4416666666666667,97,2397,57.99632652026521,False
50,-2.892472582823238,98,2447,44.430546339586634,False
25,-3.1200000000000006,99,2472,39.3067076711311,False
